sentence ID,original,translated,untranslated word,cs indices in original,cs indices in translated,punct indices in original,punct indices in translated
1123,htm 打开 网页 之后 ， 点 【 register online 】 ， 根据 提示 填写 一 堆 信息 ， 然后 网上 付款 。,htm 打开 网页 之后 ， 点 【 在线 注册 】 ， 根据 提示 填写 一 堆 信息 ， 然后 网上 付款 。,[htm],[0_7_8_9_10],[0_7_8_9_10],[4_6_9_10_17_21],[4_6_9_10_17_21]
1124,在 state college 的 ups 商店 就 可以 采集 指纹 。,在 statecollege 的 ups 商店 就 可以 采集 指纹 。,[ups],[1_2_4],[1_3],[10],[9]
1125,blender 已 出,搅拌机 已 出,[],[0],[0],,
1127,这个 小区 我 住 过 ， 性价比 不错 哦 ， 暑假 office 好像 有 在 搞活 动,这个 小区 我 住 过 ， 性价比 不错 哦 ， 暑假 office 好像 有 在 搞活 动,[office],[11],[11],[5_9],[5_9]
1128,或者 电话 pn-15 （ corey ) 谢谢 啦 ~,或者 电话 609-350-2285 （ corey ) 谢谢 啦 ~,[corey],[4_5],[4_5],[2_3_5_8],[2_3_5_8]
1129,如 题 tel ： pn-16,如题 电话 ： 814-321-6063,[],[2_3_4],[0_1_2_3],[3_4],[2_3]
1130,如 有意 请 email : em@78,em@79,[],[3_4_5],[0],[4_5],[0]
1131,想要 租房 ， 请 直接 联系 房东 joe sullivan : em@80,em@81,[],[7_8_9_10],[0],[2_9_10],[0]
1132,fee 里面 （ 只 用 交 一 次 ） 周边 环境 ： 离 公交 车站 近 。,钱 里面 （ 只 用 交 一 次 ） 周边 环境 ： 离 公交 车站 近 。,[],[0],[0],[2_8_11_16],[2_8_11_16]
1133,【 hurry ， rent 】 校园 附近 公寓 出租 bbs .,【 赶快 ， 租赁 】 校园 附近 公寓 出租 bbs .,[bbs],[0_1_2_3_4_9_10],[0_1_2_3_4_9_10],[0_2_4_10],[0_2_4_10]
1134,master of liberal arts 都 适用 。,文科 硕士 都 适用 。,[],[0_1_2_3],[0_1],[6],[4]
1135,有意 email ： em@32,em@82,[],[1_2_3],[0],[2_3],[0]
1136,本人 5/23 回国 低价 转让 one bedroom apartment .,本人 5/23 回国 低价 转让 单 卧室 公寓 .,[],[5_6_7_8],[5_6_7_8],[8],[1_8]
1140,有 自己 独立 的 卫生间 ， 只 需 share 浴室 。,有 自己 独立 的 卫生间 ， 只 需 公共 的 浴室 。,[],[8],[8],[5_10],[5_11]
1141,一起 新 签 lease ， 自己 顶 一下,一起 新 签 租金 ， 自己 顶 一下,[],[3_4],[3_4],[4],[4]
1142,mini （ 纯 白色 ） ， 自动 挡 。,迷你 （ 纯 白色 ） ， 自动 挡 。,[],[0_1],[0_1],[1_4_5_8],[1_4_5_8]
1144,hello ， 请 问 有 没 有 需要 出售 二手 自行车 的 ？,你 好 ， 请 问 有 没 有 需要 出售 二手 自行车 的 ？,[],[0_1],[0_1_2],[1_12],[2_13]
1145,两 层 楼 ， 一 层 厨房 ， family room ， 二 层 两 个 卧室 。,两 层 楼 ， 一 层 厨房 ， 卧室 ， 二 层 两 个 卧室 。,[],[8_9_10],[],[3_7_10_16],[3_7_9_15]
1146,html 有 照片,html 有 照片,[html],[0],[0],,
1147,或者 等价 换 其他 家 的 gift card 。,或者 等价 换 其他 家 的 礼物 卡 。,[],[6_7_8],[6_7_8],[8],[8]
1148,[ 出租 ］ copper beech$350 / 月 短 租 到 8 .,[ 出租 ］ 铜 beech$350 / 月 短 租 到 8 .,[],[0_3_4_5],[0_3_4_5_10_11],[0_2_5_11],[0_2_4_5_11]
1149,老 电视 free （ 买 其他 东西 的 时候 送 ） 8 .,老 电视 免费 （ 买 其他 东西 的 时候 送 ） 8 .,[],[2_3],[2_3_11_12],[3_10_12],[3_10_12]
1150,tel : pn-16 要 实物 照片 的 联系 我 ～,电话 : 814-321-6063 要 实物 照片 的 联系 我 ～,[],[0_1_2],[0_1_2],[1_2_9],[1_2_9]
1151,有 没 有 其他 tips ？,有 没 有 其他 建议 ？,[],[4_5],[4_5],[5],[5]
1152,骗术 真 low,骗术 真 低级,[],[2],[2],,
1153,rt ， 提供 ride 。,rt ， 提供 拼车 。,[rt],[0_1_3_4],[0_1_3_4],[1_4],[1_4]
1154,要 你 的 info .,要 你 的 信息 .,[],[3_4],[3_4],[4],[4]
1155,请 先 短信 联系 ： eight one four ， eight eight zero ， four five six eight,请 先 短信 联系 ： 814，880，4568,[],[5_6_7_8_9_10_11_12_13_14_15_16],[],[4_8_12],[4_5]
1156,oak hill 是 属于 cooper beech 的 房产 ， 三 层 三 个 卧室 的 house ， 小区 环境 很 美 ， 房间 超大 。,橡树山 是 属于 铜山 毛榉 的 房产 ， 三 层 三 个 卧室 的 房子 ， 小区 环境 很 美 ， 房间 超大 。,[],[0_1_4_5_15_16],[0_3_4_14_15],[8_16_21_24],[7_15_20_23]
1157,这 次 是 仔细 问 过 office 后 的 所有 信息 。,这 次 是 仔细 问 过 office 后 的 所有 信息 。,[office],[6],[6],[11],[11]
1158,搬家 甩卖 ， 地点 在 downtown ， 大部分 物品 如图 。,搬家 甩卖 ， 地点 在 市中心 ， 大部分 物品 如图 。,[],[5_6],[5_6],[2_6_10],[2_6_10]
1159,staples 的 全新 书桌 ， 价格 可以 商量 。,钉书针 的 全新 书桌 ， 价格 可以 商量 。,[],[0],[0],[4_8],[4_8]
1160,问 了 office 没有 整套 空房 了 。,问 了 office 没有 整套 空房 了 。,[office],[2],[2],[7],[7]
1161,周四 去 nyc ！,周四 去 纽约市 ！,[],[2_3],[2_3],[3],[3]
1162,房子 面积 较 大 ， 有 1700+square feet ， 一共 分为 三 层 。,房子 面积 较 大 ， 有 1700+square 尺 ， 一共 分为 三 层 。,[],[7_8],[7_8],[4_8_13],[4_6_8_13]
1163,现在 我 因为 一些 私人 事情 要 去 加拿大 一 趟 ， 打算 申请 旅游 签证 ， 问题 是 我 现在 已经 从 学校 毕业 身份 不再 是 full time student 了 ， 然后 opt 现在 还 没有 找到 工作 ， 不 知道 这样 能 不 能 成功 申请 到 加拿大 的 旅游 签证 。,现在 我 因为 一些 私人 事情 要 去 加拿大 一 趟 ， 打算 申请 旅游 签证 ， 问题 是 我 现在 已经 从 学校 毕业 身份 不再 是 全日制 学生 了 ， 然后 选择 现在 还 没有 找到 工作 ， 不 知道 这样 能 不 能 成功 申请 到 加拿大 的 旅游 签证 。,[],[28_29_30_34],[28_29_33],[11_16_32_40_54],[11_16_31_39_53]
1164,因为 我 真的 是 有 事情 必须 去 一 趟 加拿大 办理 ， 所以 希望 能够 成功 办理 到 visa ， 再次 感谢 了 。,因为 我 真的 是 有 事情 必须 去 一 趟 加拿大 办理 ， 所以 希望 能够 成功 办理 到 签证 ， 再次 感谢 了 。,[],[19_20],[19_20],[12_20_24],[12_20_24]
1165,可 share 油 费 等 。,可 公共 的 油费 等 。,[],[1],[1_2_3],[5],[5]
1166,两 个 车位 ， 一 个 reserved 车位 。,两 个 车位 ， 一 个 预约 车位 。,[],[6],[6],[3_8],[3_8]
1167,我们 ： 我们 两 人 都 是 phd ， 男 ， 一 个 即将 第二 年 另 一 个 即将 第一 年 。,我们 ： 我们 两 人 都 是 研究生 ， 男 ， 一 个 即将 第二 年 另 一 个 即将 第一 年 。,[],[7_8],[7_8],[1_8_10_22],[1_8_10_22]
1168,此 户型 十分 紧俏 ， 已 在 heights 的 官 网上 告罄 ， 我们 也 十分 喜欢 ， 如 不 是 因为 个人 原因 是 很 舍 不 得 转手 的 。,此 户型 十分 紧俏 ， 已 在 heights 的 官 网上 告罄 ， 我们 也 十分 喜欢 ， 如 不 是 因为 个人 原因 是 很 舍 不 得 转手 的 。,[heights],[7],[7],[4_12_17_31],[4_12_17_31]
1169,备注 写 ： ride for five 。,备注 写 ： 五 个 人 的 车 。,[],[3_4_5_6],[3_4_5_6_7_8],[2_6],[2_8]
1170,本人 男 ， 正 在 读 civil engineering phd 。,本人 男 ， 正在 读 土木 工程 博士 。,[],[6_7_8_9],[3_5_6_7_8],[2_9],[2_8]
1171,小区 位 于 北边 oak hill 附近 ， 是 一 个 非常 安静 的 小区 。,小区 位 于 北边 橡树 山 附近 ， 是 一 个 非常 安静 的 小区 。,[],[4_5],[4_5],[7_15],[7_15]
1172,可以 一起 租车 去 ， 轮流 开车 ， share 费用 有意 请 联系 em@83,em@84,[],[8],[0],[4_7_13],[0]
1173,短信 联系 ， eight one four-eight eight zero-four five six eight,短信 联系 ， 81 four-88 zero-fourfivesix8,[],[3_4_5_6_7_8_9_10],[3_4_5],[2],[2_4_5]
1174,求 带 ， 两 个 人 ， share 各 种 费用 。,求带 ， 两 个 人 ， 公共 的 各 种 费用 。,[],[7],[0_1_6_7],[2_6_11],[1_5_11]
1175,房东 是 美国人 ， 非常 nice ， overlook height 私人 小区 。,房东 是 美国人 ， 非常 好 ， 俯瞰 高度 私人 小区 。,[],[5_6_7_8],[5_6_7_8],[3_6_11],[3_6_11]
1176,这个 house 一 楼 有 三 个 房间 ， 有 一 间 大 房间 是 有 独立 卫生间 的 ， 其余 两 间 房间 共 享 一 个 卫生间 。,这个 房子 一 楼 有 三 个 房间 ， 有 一 间 大 房间 是 有 独立 卫生间 的 ， 其余 两 间 房间 共 享 一 个 卫生间 。,[],[1],[1],[8_19_29],[8_19_29]
1177,适合 身高 一 米 六 左右 的 妹子 的 全 套 skis beginner to intermediate 买 了 一 年 五 折 卖 4 .,适合 身高 一 米 六 左右 的 妹子 的 全 套 初学者 到 中级 滑雪板 买 了 一 年 五 折 卖 4 .,[],[11_12_13_14],[11_12_13_14_22_23],[23],[23]
1178,朋友 是 phd ， 讲究 个人 卫生 ， 不 打扰 别人 ， 平时 大部分 时间 在 实验室 。,朋友 是 研究生 ， 讲究 个人 卫生 ， 不 打扰 别人 ， 平时 大部分 时间 在 实验室 。,[],[2_3],[2_3],[3_7_11_17],[3_7_11_17]
1179,有 意 向 者 请 直接 联系 我 朋友 ： tel ： 817-987-7967e-mail : ridwan .,有意 向 者 请 直接 联系 我 朋友 ： 电话 ： 817-987-7967e-mail : ridwan .,[],[10_11_12_13_14_15],[0_9_10_11_12_13_14],[9_11_13_15],[8_10_11_12_14]
1181,free ride to atlanta 方向 ， 后天 左右 ， 中途 也 ok,免费 到 亚特兰大 拼车 方向 ， 后天 左右 ， 中途 也好,[],[0_1_2_3_11],[0_1_2_3_10],[5_8],[5_8]
1182,小巧 方便 ， ask for$57 .,小巧 方便 ， 查找 $ 57 .,[],[3_4_5],[3_4_5_6],[2_5],[2_4_6]
1183,求 ride .,求 拼车 .,[],[1_2],[1_2],[2],[2]
1185,html 如 感 兴趣 ， 请 联系 em@85,em@86,[],[0],[0],[4_7],[0]
1186,短信 联系 我 哈 ： eight one four eight eight zero four five six eight,短信 联系 我 哈 ： 8148804568,[],[5_6_7_8_9_10_11_12_13_14],[5],[4],[4]
1187,每 个 房间 都 有 单独 的 closet 。,每个 房间 都 有 单独 的 衣橱 。,[],[7_8],[0_6_7],[8],[7]
1188,现 已 有 两 人 ， 所以 提供 一 人 的 ride 。,现 已 有 两 人 ， 所以 提供 一 人 的 拼车 。,[],[11_12],[11_12],[5_12],[5_12]
1189,有 去 jfk 的 我 也 可以 绕 一下 。,有 去 肯尼迪 的 我 也 可以 绕 一下 。,[],[2],[2],[9],[9]
1190,附近 有 pizza hut ， domino ， fuji garden ， 百度 等 餐馆 ， 生活 十分 便利 。,附近 有 必胜客 ， 多米诺 ， 富士 花园 ， 百度 等 餐馆 ， 生活 十分 便利 。,[],[2_3_4_5_6_7_8_9],[2_3_4_5_6_7_8],[4_6_9_13_17],[3_5_8_12_16]
1191,所以 不用 担心 被 邻居 报警 或者 周围 开 party 太 吵 。,所以 不用 担心 被 邻居 报警 或者 周围 开 派对 太 吵 。,[],[9],[9],[12],[12]
1192,联系 方式 ： email ： em@87,em@88,[],[3_4_5],[0],[2_4_5],[0]
1197,可 短信 联系 ： eight one four-eight eight zero-four five six eight,可 短信 联系 ： 81 four-88 zero-fourfivesix8,[],[4_5_6_7_8_9_10_11],[4_5_6],[3],[3_5_6]
1198,有 email ， 我 想 详细 了解 一下 。,有 电子 邮件 ， 我 想 详细 了解 一下 。,[],[1_2],[1_2_3],[2_8],[3_9]
1199,谢谢 我 email ： em@89,em@90,[],[2_3_4],[0],[3_4],[0]
1200,id=0b4liq4uuznhhew03 uvhjnu45 nza&usp = sharing 联系 方式 ： em@91,em@92,[],[0_1_2_3_4],[0],[3_7_8],[0]
1202,有 没 有 人 知道 学校 的 student health center 能否 进行 驾照 考试 的 体检 。,有 没 有 人 知道 学校 的 学生 健康 中心 能否 进行 驾照 考试 的 体检 。,[],[7_8_9],[7_8_9],[16],[16]
1203,学校 保险 能 cover 这 部分 费用 吗 ？,学校 保险 能 包含 这 部分 费用 吗 ？,[],[3],[3],[8],[8]
1204,能 ， 但是 cover 不 cover 我 忘 了 。,能 ， 但是 包含 不 包含 我 忘了 。,[],[3_5],[3_5_7_8],[1_9],[1_8]
1205,另外 ， 本 公寓 b ， c 房间 都 需要 出租 ， 意味 着 如果 你 和 你 的 朋友 恰好 想 一起 到 一 个 美好 的 地方 过 新 的 ， 舒适 的 生活 。,另外 ， 本 公寓 b ， c 房间 都 需要 出租 ， 意味 着 如果 你 和 你 的 朋友 恰好 想 一起 到 一 个 美好 的 地方 过 新 的 ， 舒适 的 生活 。,[b_c],[4_5_6],[4_5_6],[1_5_11_32_36],[1_5_11_32_36]
1207,搬家 卖 queen size 床 box + 木质 架子 + mattress ， 一共$100 。,搬家 卖 大号 床 箱子 + 木质 架子 + 川滇 ， 一共$100 。,[],[2_3_5_6_10_11_12_13],[2_4_5_9_10_11_12],[6_9_11_13],[5_8_10_11_12]
1208,联系 我 请 先 短信 ： eight one four-eight eight zero-four five six eight,联系 我 请 先 短信 ： 81 four-88 zero-fourfivesix8,[],[6_7_8_9_10_11_12_13],[6_7_8],[5],[5_7_8]
1209,lease 是 从 八月 开始 。,租金 是 从 八月 开始 。,[],[0],[0],[5],[5]
1210,房租 是 所有 utility 都 cover 的,房租 是 所有 设施 都 包含 的,[],[3_5],[3_5],,
1211,由于 计划 有 变得 提前 回国 ， 手 上 的 gift card 也 来 不 及 用 了 。,由于 计划 有 变得 提前 回国 ， 手上 的 礼物 卡 也 来不及 用了 。,[],[10_11],[7_9_10_12_13_14],[6_18],[6_14]
1212,附送 private sake fifth avenue 10% off 的 折扣 码 。,附送 私人 萨克 第五大道 10% 减价 的 折扣码 。,[],[1_2_3_4_5_6],[1_2_3_4_5_7_8],[10],[4_8]
1213,顶 一下 同 the grove ， 很 好 的 小区,顶 一下 同 树林 ， 很 好 的 小区,[],[3_4_5],[3_4],[5],[4]
1214,我 平时 坐 bus 去 学校 ， 车 基本 就是 周六 周末 还有 节假日 到 周边 城市 玩 的 时候 用 。,我 平时 坐 公交车 卡去 学校 ， 车 基本 就是 周六 周末 还有 节假日 到 周边 城市 玩 的 时候 用 。,[],[3],[3_4],[6_21],[6_21]
1215,由于 快要 离开 penn state 了 ， 就 把 车 转手 了 。,由于 快要 离开 宾州 州立 大学 了 ， 就 把 车 转手 了 。,[],[3_4],[3_4_5],[6_12],[7_13]
1216,床 需要 自己 搬 ， 我 住 park forest villas,床 需要 自己 搬 ， 我 住 公园 森林 别墅,[],[7_8_9],[7_8_9],[4],[4]
1217,虽然 我 已经 订 了 5/3 的 mega 的 票 了 .,虽然 我 已经 订 了 5/3 的 巨型 的 票 了 .,[],[7],[7],[11],[5_11]
1218,the pointe 有 游泳池 ， 有 健身房 ， 都 是 配套 设施 做 得 很 不错 的 。,普安 特有 游泳池 ， 有 健身房 ， 都 是 配套 设施 做 得 很 不错 的 。,[],[0_1],[0_1],[4_7_17],[3_6_16]
1219,带 厨房 和 卫生间 （ 可 share ） ， 有 冰箱 。,带 厨房 和 卫生间 （ 可 公共 的 ） ， 有 冰箱 。,[],[6_7_8],[6_7_8_9],[4_7_8_11],[4_8_9_12]
1220,我 有 驾照 ， 可以 全程 我 开 ， 费用 大家 一起 share ~,我 有 驾照 ， 可以 全程 我 开 ， 费用 大家 一起 公共 的 ~,[],[12_13],[12_13_14],[3_8_13],[3_8_14]
1221,你 好 求 联系 方式 我 有 房子 想 租 是 在 downtown,你 好 求 联系 方式 我 有 房子 想 租 是 在 市中心,[],[12],[12],,
1223,环境 描述 ： 房子 在 南边 ， 交通 非常 方便 ， r ， rc ， rp 都会 从 这里 经过 ， 工作日 十几 分钟 就 会 有 一 班车 ， 十 分钟 就 可以 到 图书馆 。,环境 描述 ： 房子 在 南边 ， 交通 非常 方便 ， r ， rc ， rp 都会 从 这里 经过 ， 工作日 十几 分钟 就 会 有 一 班车 ， 十 分钟 就 可以 到 图书馆 。,[r_rc_rp],[11_12_13_14_15],[11_12_13_14_15],[2_6_10_12_14_20_29_36],[2_6_10_12_14_20_29_36]
1224,最近 大家 准备 回国 了 ， 有 没 有 人 打算 去 woodbury 购物 的 呀 。,最近 大家 准备 回国 了 ， 有 没 有 人 打算 去 woodbury 购物 的 呀 。,[woodbury],[12],[12],[5_16],[5_16]
1225,除此之外 在 底层 的 game room 我 也 可以 决定 怎么 利用 ， 基本 这 一 层 就 都 是 我 的 空间 。,除此之外 在 底层 的 游戏厅 我 也 可以 决定 怎么 利用 ， 基本 这 一 层 就 都 是 我 的 空间 。,[],[4_5],[4],[12_23],[11_22]
1226,小区 位 于 北边 copper beech 附近 ， 是 一 个 非常 安静 适合 居住 的 小区 。,小区 位 于 北边 铜 山 毛榉 附近 ， 是 一 个 非常 安静 适合 居住 的 小区 。,[],[4_5],[4_5_6],[7_17],[8_18]
1227,还有 空位 ， 去 机场 $100 / person .,还有 空位 ， 去 机场 $100 / 人 .,[],[7_8],[7_8],[2_6_8],[2_5_6_8]
1229,gl/photos/8y4v2u3jvwcrd2kp6 联系 方式 ： living em@93,em@94,[],[0_4_5],[0],[3_5],[0]
1231,你 的 邮件 无法 deliver ?,你 的 邮件 无法 发出 ?,[],[4_5],[4_5],[5],[5]
1232,主要 的 租车 公司 都 可以 啊 ， enterprise ， alamo ， hertz .,主要 的 租车 公司 都 可以 啊 ， 企业 ， 阿拉摩 ， hertz .,[hertz],[8_9_10_11_12_13],[8_9_10_11_12_13],[7_9_11_13],[7_9_11_13]
1233,我 租 过 两 次 的 ， 一 次 是 enterprise .,我 租 过 两 次 的 ， 一 次 是 企业 .,[],[10_11],[10_11],[6_11],[6_11]
1234,一 次 是 alamo 。,一 次 是 阿拉摩 。,[],[3_4],[3_4],[4],[4]
1235,到 学校 超级 方便 ， 可以 乘坐 w ， n ， nv ， ne 线 ， 十 分钟 到达 。,到 学校 超级 方便 ， 可以 乘坐 w ， n ， nv ， ne线 ， 十 分钟 到达 。,[w_n_nv],[7_8_9_10_11_12_13],[7_8_9_10_11_12_13_14],[4_8_10_12_15_19],[4_8_10_12_14_18]
1236,有 v ， vn ， nv ， ve 经过 。,有 v ， vn ， nv ， ve 经过 。,[v_vn_nv_ve],[1_2_3_4_5_6_7],[1_2_3_4_5_6_7],[2_4_6_9],[2_4_6_9]
1237,没有 去 jfk 机场 的 直达 shuttle 吗 ？,没有 去 肯尼迪 机场 的 直达 公共 汽车 吗 ？,[],[2_6],[2_6_7],[8],[9]
1238,the point 两 间 卧室 ， 5 .,thepoint 两 间 卧室 ， 5 .,[],[0_1],[0_5_6],[5_7],[4_6]
1239,这 两 组 都 想 找 studio 或 one-bedroom 。,这 两 组 都 想 找 工作 室 或 one-bedroom 。,[],[6],[6_7],[9],[9_10]
1240,因为 有 孩子 ， shared 的 可能 比较 不 合适 。,因为 有 孩子 ， 共 享 的 可能 比较 不 合适 。,[],[4],[4_5],[3_10],[3_11]
1241,联系 我 请 短信 哦 ： eight one four-eight eight zero-four five six eight,联系 我 请 短信 哦 ： 81 four-88 zero-fourfivesix8,[],[6_7_8_9_10_11_12_13],[6_7_8],[5],[5_7_8]
1242,phd 新生 ， 不 知道 周边 购物 吃饭 什么 的 方便 吗 ？,研究生 新生 ， 不 知道 周边 购物 吃饭 什么 的 方便 吗 ？,[],[0],[0],[2_12],[2_12]
1243,小区 的 公交 线路 主要 有 ve ， v ， nv ， vn 。,小区 的 公交 线路 主要 有 ve，v ， nv ， vn 。,[nv_vn],[6_7_8_9_10_11_12_13],[8_9_10_11],[7_9_11_13],[6_7_9_11]
1244,ve 到 学校 七 分钟 ， 二十 分钟 就 会 有 一 辆 ， 当中 还 会 穿插 两 到 三 班 每 小时 的 v 。,ve 到 学校 七 分钟 ， 二十 分钟 就 会 有 一 辆 ， 当中 还 会 穿插 两 到 三 班 每 小时 的 v 。,[ve_v],[0_25_26],[0_25_26],[5_13_26],[5_13_26]
1245,小区 健身房 刚刚 翻新 好 ， 设备 都 是 新 的 ， 而且 就 在 office 旁边 ， 所以 离 我们 这 一 栋 很 近 。,小区 健身房 刚刚 翻新 好 ， 设备 都 是 新 的 ， 而且 就 在 office 旁边 ， 所以 离 我们 这 一 栋 很近 。,[office],[15],[15_24_25],[5_11_17_26],[5_11_17_25]
1246,villas at happy valley 从 五月 中旬 开始 到 八月 。,在 欢乐 谷 的 别墅 从 五月 中旬 开始 到 八月 。,[],[0_1_2_3],[0_1_2_3_4],[10],[11]
1247,office 很 专业 也 很 nice 。,office 很 专业 也 很 好 。,[office],[0_5_6],[0_5_6],[6],[6]
1248,lions crossing 独立 卧室 ， 独立 卫生间 。,狮子 穿越 独立 卧室 ， 独立 卫生间 。,[],[0_1],[0_1],[4_7],[4_7]
1249,比较 喜欢 park forest 。,比较 喜欢 森林 公园 。,[],[2_3_4],[2_3_4],[4],[4]
1250,有 单独 卫生间 和 closet 。,有 单独 卫生间 和 衣橱 。,[],[4_5],[4_5],[5],[5]
1251,公交 站 就 在 小区 门口 ， 可 乘坐 n ， ne ， nv ， vn ， a ， 交通 非常 方便 。,公交站 就 在 小区 门口 ， 可 乘坐 n ， ne ， nv ， vn ， a ， 交通 非常 方便 。,[n_ne_nv_vn_a],[9_10_11_12_13_14_15_16_17_18],[0_8_9_10_11_12_13_14_15_16_17],[6_10_12_14_16_18_22],[5_9_11_13_15_17_21]
1252,我们 在 park forest 的 公寓 即将 搬出 ， 你 可以 在 6-8月 存放 行李 。,我们 在 森林 公园 的 公寓 即将 搬出 ， 你 可以 在 6-8月 存放 行李 。,[],[2_3],[2_3],[8_15],[8_12_15]
1253,联系 方式 ： living em@93,em@95,[],[3_4],[0],[2_4],[0]
1254,联系 方式 : living em@93,em@96,[],[3_4],[0],[2_4],[0]
1255,在家 就 可 打印 各 种 final 考试 资料 。,在家 就 可 打印 各 种 期末 考试 资料 。,[],[6],[6],[9],[9]
