sent_type,university,sent_id,original_sentence,translation,word_id,first_cs_word_form,first_cs_word_translation,frequency_negative_ln_first_cs_word_trans,surprisal_first_cs_word_trans,pos_tag_first_cs_word_trans,governor_first_cs_word_trans,deprel_first_cs_word_trans,surprisal_values,average_surprisal,bilingual_corpus_frequency_negative_log_first_cs_word,bilingual_corpus_frequency_negative_log_first_cs_word_trans,length_first_cs_word_form,length_first_cs_word_trans,dependency_distance,if_it_is_root,if_previous_word_is_punctuation,surprisal_of_previous_word,25_50_25_percent_location,10_80_10_percent_location,30_40_30_percent_location,first_middle_last_location,translation_sentence_length
code-switch,PSU,1851,所有 utility 我 都 会 交 ， ask for$450/person/month .,所有 设施 我 都 会 交 ， 询问 for$450/person/month 。,2,utility,设施,35.96312358280597,3.406417,NN,6,nmod:topic,3.213507 3.406417 4.514201 2.44523 2.552104 4.76256 1.581851 4.587152 10.51329 1.427697,3.9004009,8.041953234997894,9.239656426310235,7,2,4,0,0,3.213507,1,2,1,2,10
code-switch,PSU,1853,希望 同行 的 同学 能 share 一下 费用 。,希望 同行 的 同学 能 公共 的 一下 费用 。,6,share,公共,35.83676799432036,4.98858,JJ,9,amod,4.628299 5.669823 0.7362525 4.086935 2.695496 4.98858 1.943345 6.10567 4.918943 0.7234862,3.6496829699999993,7.7081800553458475,10.066334999494703,5,2,3,0,0,2.695496,2,2,2,2,10
code-switch,PSU,1855,现在 车 前身 等于 全新 ， 只 能 说 比 以前 更 好 了 ( 我 有 dealer 详细 的 repair sheet ) .,现在 车 前身 等于 全新 ， 只 能 说 比 以前 更 好 了 ( 我 有 零售商 详细 的 修理单 ) 。,18,dealer,零售商,45.42552442948753,6.038308,NN,17,dobj,3.0935 4.689539 4.814808 5.706244 5.009424 3.450456 3.105886 3.86791 2.53319 4.196711 2.389449 0.9083542 4.067107 1.589764 4.277389 3.518752 2.297817 6.038308 4.90402 0.575474 10.51329 2.919058 1.034865,3.7174484869565214,9.304194947447806,,6,3,1,0,0,2.297817,3,2,3,2,23
code-switch,PSU,1857,房间 描述 ： house 不 靠 马路 ， 非常 安静 。,房间 描述 ： 房子 不 靠 马路 ， 非常 安静 。,4,house,房子,37.40390285781066,6.132369,NN,6,nsubj,5.415995 4.714372 1.72841 6.132369 3.176175 5.601917 5.251847 0.6957411 4.024113 3.389415 1.233552,3.7603551,6.694125154705801,7.084991463392813,5,2,2,0,1,4.714372,2,2,2,2,11
code-switch,PSU,1858,咨询 日期 和 价格 请 联系 ： pn-23 （ 短信 preferred ） ， 邮箱 em@190,咨询 日期 和 价格 请 联系 ： pn-23 （ 短信 偏爱 ） ， 邮箱 em@190,11,preferred,偏爱,40.27538983124338,6.224116,NN,6,dobj,5.445959 4.174973 1.742868 4.353922 4.588302 3.53085 2.391007 10.51329 2.104872 6.697114 6.224116 3.147491 0.650747 6.325621 10.51329,4.826961466666666,9.93280360687018,,9,2,5,0,0,6.697114,2,2,3,2,15
code-switch,PSU,1860,若 没有 人 买 ， 再 recycle 给 apple 公司 。,若 没有 人 买 ， 再 回收 给 苹果 公司 。,7,recycle,回收,38.40772423916577,3.928151,VV,2,dep,3.118308 2.327651 2.272163 4.959112 1.692896 2.953008 3.928151 4.161271 4.369214 3.926696 1.278512,3.180634727272727,12.012245148550017,12.012245148550017,7,2,5,0,0,2.953008,2,2,2,2,11
non-code-switch,CMU,17, ,一 楼 客厅 餐厅 家具 齐全 。,2,,楼,36.802843345910816,5.695485,M,1,mark:clf,2.791026 5.695485 4.807052 5.114741 5.802201 6.166569 0.8237057,4.457254242857143,,7.284857329837677,,1,1,0,0,2.791026,2,2,1,2,7
non-code-switch,CMU,33, ,附近 还 有 一 个 特别 大 的 森林 公园 。,9,,森林,36.87071997191451,3.569764,NN,10,compound:nn,4.302052 2.974333 2.500334 1.687232 5.503237 3.332873 2.830521 0.5185139 3.569764 4.821809 1.092914,3.0121439,,11.319097967990071,,2,1,0,0,0.5185139,3,2,3,2,11
non-code-switch,CMU,37, ,这个 房子 是 匹 大 拥有 的 ， 所以 房子 管理 得很 棒 ！,2,,房子,37.40390285781066,4.094051,NN,6,nsubj,2.896868 4.094051 1.902466 5.35546 1.027837 5.050814 1.272043 1.937016 1.788091 5.206382 4.273657 10.51329 4.71947 2.632255,3.7621214285714286,,7.084991463392813,,2,4,0,0,2.896868,1,2,1,2,14
non-code-switch,CMU,39, ,客厅 ： 有 壁橱 .,3,,有,32.225103221061445,3.078321,VE,0,root,6.258925 3.265959 3.078321 6.394945 3.626795,4.524989,,5.506461088421789,,1,0,1,1,6.258925,2,2,2,2,5
non-code-switch,CMU,42, ,不 是 那 种 密封 的 地下室 。,7,,地下室,40.45234548003257,4.72555,NN,0,root,3.59865 2.539451 4.281279 4.366132 6.035374 0.7819946 4.72555 0.8750613,3.4004364875000004,,8.876750932620867,,3,0,1,0,0.7819946,3,2,3,2,8
non-code-switch,CMU,44, ,先 说 缺点 吧 ： 房子 没有 空调 ， 之前 夏天 我 是 用 一 个 落地 的 移动 小 空调 ， 所以 温度 也 还 算 凉快 。,20,,小,34.793876788142356,4.27653,JJ,21,amod,4.076213 3.058937 4.764591 5.807478 2.675778 5.728323 3.018248 3.679737 0.544068 4.143966 5.331597 4.056154 1.447474 3.005185 1.770077 5.667714 5.57337 1.25625 3.836735 4.27653 5.319258 1.500031 2.539254 3.645386 1.998903 3.472953 6.121415 7.065207 0.8091855,3.6617247413793104,,8.183603752060922,,1,1,0,0,3.836735,2,2,2,2,29
non-code-switch,CMU,48, ,可以 一 个 人 用 一 个 卫生间 （ 卫生间 不 在 屋内 ） 。,4,,人,32.449927172699674,1.958433,NN,5,nsubj,3.535944 2.465631 5.689569 1.958433 2.679791 2.038394 5.667714 4.93294 2.53533 5.898289 3.720179 3.866924 4.52629 3.285568 0.863662,3.577643866666667,,6.894251336133262,,1,1,0,0,5.689569,2,2,1,2,15
non-code-switch,CMU,53, ,新装 的 窗子 。,1,,新装,43.096455541869226,6.100998,NN,3,nmod:assmod,6.100998 1.990388 5.7235 1.258286,3.768293,,12.012245148550017,,2,2,0,,,1,2,1,1,4
non-code-switch,CMU,64, ,出租 的 两 间 卧室 共用 一 个 卫生间 。,1,,出租,37.640923868146956,5.886802,NN,5,nmod:assmod,5.886802 1.31969 2.679885 2.333816 2.529841 10.51329 2.366728 5.279712 4.93294 0.966715,3.8809419,,7.534908334071811,,2,4,0,,,1,1,1,1,10
non-code-switch,CMU,65, ,每 个 卧室 都 有 两 个 不同 方向 的 窗户 ， 视野 和 采光 良好 。,15,,采光,43.17180642669857,4.791681,NN,16,nsubj,3.568012 4.638288 4.779879 2.791571 1.13947 2.112528 0.4321387 1.83977 1.974397 0.4253783 4.625391 0.6959645 5.056637 1.891776 4.791681 1.802127 0.4977793,2.533105164705882,,9.44729579108848,,2,1,0,0,1.891776,3,2,3,2,17
non-code-switch,CMU,74, ,一 楼 有 厨房 和 厕所 。,4,,厨房,38.672938582702905,5.076678,NN,6,conj,2.791026 5.695485 2.147275 5.076678 1.448304 0.8880262 0.69897,2.6779663142857144,,7.807552529159051,,2,2,0,0,2.147275,2,2,2,2,7
non-code-switch,CMU,83, ,本人 很 和善 ， 好 说话 ， 热心肠 。,3,,和善,42.048608064221405,3.744676,VV,0,root,5.073573 2.727612 3.744676 0.2729289 4.01179 5.576811 0.6720093 8.429308 1.704822,3.5792811333333336,,11.319097967990071,,2,0,1,0,2.727612,2,2,2,2,9
non-code-switch,CMU,142, ,公寓 附近 社区 很 安全 ， 周围 环境 很 好 。,1,,公寓,39.049879525011114,4.876083,NN,2,compound:nn,4.876083 2.704796 3.171581 4.516026 3.114697 0.3357921 4.207994 4.735251 3.42335 3.595524 1.655329,3.3033111909090906,,7.358284798392494,,2,1,0,,,1,1,1,1,11
non-code-switch,CMU,156, ,公共 区域 家具 + 生活 用品 全部 齐全 ， 入住 方便 。,5,,生活,33.985389918718454,4.325984,NN,6,compound:nn,4.455366 2.399191 5.932817 4.663384 4.325984 6.419239 3.553723 5.970677 0.370216 5.249908 4.753297 1.137055,4.102571416666666,,8.680040638374813,,2,1,0,1,5.932817,2,2,2,2,12
non-code-switch,CMU,161, ,房间 的 大小 从 十六 平米 到 十三 平米 不等 ， 一 楼 是 餐厅 ， 客厅 ， 和 厨房 .,3,,大小,36.69194028044125,2.333497,NN,20,nsubj,5.415995 0.719628 2.333497 2.15899 4.446467 7.11376 3.310599 3.800866 7.052241 3.310599 0.4885161 2.711052 5.759132 1.85848 4.810866 0.640978 5.965428 0.8803964 2.84147 4.364685 3.936557,3.520009642857142,,10.220485679321962,,2,17,0,0,0.719628,1,2,1,2,21
non-code-switch,CMU,162, ,二 楼 四 个 卧室 ， 三 楼 两 个 卧室 .,5,,卧室,40.2431744402093,4.290241,NN,11,dep,3.222314 1.591621 3.194597 1.28311 4.290241 0.7998947 1.65748 1.964543 2.874027 0.9657912 4.601481 3.862113,2.5256010749999995,,7.1602148846304,,2,6,0,0,1.28311,2,2,2,2,12
non-code-switch,CMU,166, ,房间 属于 专门 翻修 过 的 ， 整体 感觉 算 比较 新 的 那 种 ， 暖气 很 足 。,9,,感觉,36.21111099617767,3.140528,NN,12,nsubj,5.415995 4.161771 4.372456 6.333132 1.902003 0.4094886 1.826877 4.203354 3.140528 5.478996 2.914542 3.287162 2.045513 3.990206 4.974262 0.8724324 7.46269 4.247849 4.090488 1.764531,3.6447138000000003,,9.93280360687018,,2,3,0,0,4.203354,2,2,2,2,20
non-code-switch,CMU,169, ,免费 停车场 / 泳池 / 健身房,4,,泳池,43.16198228766959,5.984725,NN,6,dep,4.772542 2.791923 4.74333 5.984725 3.764412 6.484246,4.756863,,10.913632859881908,,2,2,0,1,2.791923,2,2,2,2,6
non-code-switch,CMU,180, ,， 是 独 栋 房屋 的 一 层 。,3,,独,37.47936305268965,5.828066,NN,7,nsubj,2.772477 0.2660908 5.828066 3.272605 9.615643 1.587938 1.8501 2.751666 1.40792,3.261389533333334,,10.066334999494703,,1,4,0,0,0.2660908,2,2,2,2,9
non-code-switch,CMU,184, ,户型 设计 很 容易 隔断 ， 进 房间 、 浴室 、 厨房 都 不 需要 经过 客厅 。,4,,容易,36.02397222208554,0.9657912,AD,3,dep,6.482378 1.492913 3.378262 0.9657912 7.19598 0.7857044 3.982136 3.199564 1.890573 4.633838 0.4244149 1.472956 2.753911 1.833992 1.805946 2.113665 6.021493 1.281693,2.87306725,,10.402807236115917,,2,1,0,0,3.378262,1,2,1,2,18
non-code-switch,CMU,186, ,购物 吃饭 上学 都 很 方便 ， 而且 附近 是 犹太 社区 所以 非常 安全 。,11,,犹太,39.05730499079471,4.137915,NN,12,compound:nn,5.160723 4.094334 5.989446 3.65275 2.045587 2.366112 0.9254708 1.883661 3.313417 2.377338 4.137915 1.916613 4.641257 3.286391 3.200032 0.6939341,3.1053113062500004,,11.319097967990071,,2,1,0,0,2.377338,2,2,2,2,16
non-code-switch,CMU,187, ,三 个 人 住 所以 价格 相对 便宜 。,6,,价格,34.939003466192936,3.300632,NN,8,nsubj,2.927257 1.338494 1.862088 3.400505 4.511127 3.300632 2.310911 1.009687 0.7149581,2.3750732333333335,,8.323365694436081,,2,2,0,0,4.511127,2,2,2,2,9
non-code-switch,CMU,193, ,也 可以 单个 房间 出租 ， 价钱 可以 商量 。,2,,可以,33.48917474623972,1.017816,VV,3,aux:modal,3.370151 1.017816 5.447842 2.830298 3.376956 1.081215 5.213349 3.580025 5.033401 1.119376,3.2070429000000003,,6.115091280913276,,2,1,0,0,3.370151,1,2,1,2,10
non-code-switch,CMU,202, ,另 有 几 家 中餐 外卖 都会 送到 公寓 门口 。,6,,外卖,44.52404368071986,2.475567,JJ,7,amod,3.093914 4.112612 2.407217 1.820259 7.004071 2.475567 4.565304 3.712434 4.098329 3.141065 1.401356,3.4392843636363635,,12.012245148550017,,2,1,0,0,7.004071,2,2,2,2,11
non-code-switch,CMU,212, ,加 一百 元 包 煤气 水 电网 。,4,,包,37.147225534092215,4.324809,NN,7,compound:nn,3.602192 5.693194 1.710154 4.324809 6.347363 4.382315 4.916832 1.153328,4.016273375,,7.901371284376705,,1,3,0,0,1.710154,2,2,2,2,8
non-code-switch,CMU,214, ,整个 房子 六 个 卧室 两 个 厨房 三 个 卫生间 。,2,,房子,37.40390285781066,4.488641,NN,5,compound:nn,3.732348 4.488641 4.125166 1.028991 4.770694 3.576522 0.6215063 4.601481 3.184296 1.213134 5.087897 0.966715,3.1164492750000004,,7.084991463392813,,2,3,0,0,3.732348,1,2,1,2,12
non-code-switch,CMU,245, ,开始 时间 ， 结束 时间 还 有 价格 均 可 刀 。,9,,均,35.9261004036313,2.928772,AD,10,advmod,4.221019 3.579732 0.7781513 3.844597 2.255698 3.212818 2.468591 4.806568 2.928772 3.206865 5.760411 1.197489,3.188392608333333,,9.44729579108848,,1,1,0,0,4.806568,3,2,3,2,12
non-code-switch,CMU,247, ,公寓 情况 良好 ， 房间 规整 宽敞 ， 拎包 入住 。,5,,房间,37.80790773343533,5.170988,NN,7,nsubj,4.876083 4.643316 2.763081 0.2272438 5.170988 7.096891 6.341167 0.6608993 10.51329 5.243498 0.9292497,4.405973345454546,,7.021812561771281,,2,2,0,1,2.763081,2,2,2,2,11
non-code-switch,CMU,252, ,有 专人 负责 接受 、 保管 包裹 ， 提供 免费 上门 维修 活动 。,4,,接受,35.47258401015495,3.939587,VV,3,advmod:rcomp,2.715695 4.54617 0.7067953 3.939587 2.828663 4.906217 5.613455 1.186566 3.360188 2.139819 6.675167 2.343532 3.123587 0.4196835,3.1789374857142856,,10.625950787430126,,2,1,0,0,0.7067953,2,2,1,2,14
non-code-switch,CMU,258, ,两 个 卫生间 非常 干净 。,3,,卫生间,40.04856178091467,4.908605,NN,5,nsubj,3.065489 0.6650633 4.908605 4.547202 3.527501 1.14178,2.97594005,,7.694757035013707,,3,2,0,0,0.6650633,2,2,2,2,6
non-code-switch,CMU,270, ,二 楼 有 四 个 卧室 和 洗手间 ；,6,,卧室,40.2431744402093,4.290241,NN,8,conj,3.222314 1.591621 1.664433 1.753052 0.4839057 4.290241 1.365063 4.826725 2.054638,2.361332522222222,,7.1602148846304,,2,2,0,0,0.4839057,2,2,2,2,9
non-code-switch,CMU,274, ,要求 : 爱 干净 ， 好 相处 。,3,,爱,36.87838681605734,4.734205,VV,1,ccomp,4.813935 3.690915 4.734205 3.356618 0.3454795 4.047126 3.909211 1.169474,3.2583704375,,8.834191318202071,,1,2,0,1,4.813935,2,2,2,2,8
non-code-switch,CMU,284, ,夏天 两 面 通风 ， 不 会 热 。,4,,通风,40.82749075906876,5.93314,NN,8,nsubj,5.114965 4.039551 5.543913 5.93314 1.218798 3.031197 2.865629 4.424278 1.929576,3.7890052222222215,,10.913632859881908,,2,4,0,0,5.543913,2,2,2,2,9
non-code-switch,CMU,289, ,精装 修 家具 全 免费 无线 上网 ！,5,,免费,38.15362473674615,5.015528,JJ,7,amod,5.804013 4.939471 5.585263 3.700925 5.015528 2.859978 0.5855799 4.771749,4.1578133625,,7.721785707401626,,2,2,0,0,3.700925,2,2,2,2,8
non-code-switch,CMU,296, ,路上 一般 见到 都 是 学生 ， 很少 见到 游民 ， 公寓 对面 是 公园 和 一 个 艺术馆 ， 环境 很 好 很 安静 。,12,,公寓,39.049879525011114,5.150792,NN,13,compound:nn,5.688997 4.083399 5.282374 4.241812 0.7527016 3.467111 0.9287634 4.409265 2.261637 6.571874 1.025761 5.150792 3.20983 1.338624 4.469776 1.952101 2.53228 5.729619 5.305063 0.5049582 4.523956 3.517969 3.595524 5.194436 3.258603 0.8566467,3.4559181884615384,,7.358284798392494,,2,1,0,1,6.571874,2,2,2,2,26
non-code-switch,CMU,309, ,有 兴趣 的 同学 可以 联系 我 看 房 ， 或者 图片 .,12,,图片,38.375062458606386,4.235178,NN,8,dobj,2.715695 4.139023 1.475477 4.026839 2.750908 4.11129 4.145011 2.549287 4.706843 0.7960479 3.321141 4.235178 3.540667,3.2702620692307685,,9.016512874996026,,2,4,0,0,3.321141,3,3,3,2,13
non-code-switch,CMU,318, ,下面 是 我 房间 的 照片 啦 ， 有点 乱 ， 不过 走 的 时候 会 收拾 的 。,10,,乱,37.9182904212008,4.987065,VA,0,root,3.547939 0.4281976 3.209605 4.607491 0.726807 3.565118 5.837116 1.311841 5.083025 4.987065 0.752622 2.792118 4.702384 1.323748 1.375846 1.979327 10.51329 1.397776 2.06917,3.16897292631579,,11.319097967990071,,1,0,1,0,5.083025,2,2,2,2,19
non-code-switch,CMU,328, ,有 专人 负责 开门 和 接受 快递 包裹 。,4,,开门,40.569110093091574,4.685607,VV,3,ccomp,2.715695 4.54617 0.7067953 4.685607 0.5049582 4.103456 5.151702 2.633247 1.52372,2.952372277777778,,10.402807236115917,,2,1,0,0,0.7067953,2,2,2,2,9
non-code-switch,CMU,358, ,照片 里 有 床 衣柜 书桌 和 架子 。,4,,床,38.860933817031736,5.286911,NN,5,compound:nn,5.249664 2.441435 2.181978 5.286911 6.67573 7.038599 2.437033 6.050651 0.7851001,4.238566788888889,,7.311764782757601,,1,1,0,0,2.181978,2,2,2,2,9
non-code-switch,CMU,376, ,木质 地板 干净 ， 卫生间 非常 整洁 。,7,,整洁,40.30421966030748,4.308283,VA,3,conj,5.445959 1.947897 6.034781 0.69897 6.285451 4.469633 4.308283 1.081145,3.784014875,,9.239656426310235,,2,4,0,0,4.469633,3,2,3,2,8
non-code-switch,CMU,421, ,房子 分 两 层 ， 一 楼 是 客厅 餐厅 和 厨房 ， 二 楼 是 三 个 卧室 ， 房子 内部 很 新 ， 积木 地板 ， 非常 整洁 和 敞亮 。,12,,厨房,38.672938582702905,1.58121,NN,2,conj,5.512905 4.075258 1.814317 1.438045 0.532717 2.322736 5.759132 1.85848 6.021773 5.114741 1.339826 1.58121 0.6255411 2.29735 1.291035 1.601642 3.04637 0.7152783 4.714 0.7998947 5.261016 3.424876 3.870998 3.916545 0.3125786 7.673457 5.430389 1.169154 3.98494 4.335007 1.61529 8.188133 1.608934,3.1288960212121215,,7.807552529159051,,2,10,0,0,1.339826,2,2,2,2,33
non-code-switch,CMU,440, ,另 有 一 架 钢琴 。,5,,钢琴,39.45305975504638,2.496324,NN,2,dobj,3.093914 4.112612 1.455138 2.253252 2.496324 0.9374529,2.3914488166666668,,12.012245148550017,,2,3,0,0,2.253252,3,2,3,2,6
non-code-switch,CMU,455, ,连续 两 年 的 暑期 短 租 的 房客 评价 都 非常 好 。,5,,暑期,40.54509517181556,3.992095,NN,6,nsubj,4.29983 1.088136 0.3910568 0.9857841 3.992095 4.631908 5.854287 1.484861 5.15557 4.795287 2.375338 1.314389 1.922206 0.7249983,2.7868390142857145,,9.93280360687018,,2,1,0,0,0.9857841,2,2,2,2,14
non-code-switch,CMU,483, ,房子 离 一 个 高中 挺 近 ， 所以 更加 安全 。,5,,高中,37.905350097650825,3.985012,NN,7,nmod:prep,5.512905 3.291835 1.887972 6.60628 3.985012 6.185038 2.163112 0.622718 1.500374 3.732537 2.231494 0.5211381,3.186701258333333,,10.220485679321962,,2,2,0,0,6.60628,2,2,2,2,12
non-code-switch,CMU,502, ,带 全部 家具 ， 带 独立 卫生间 ， 空间 非常 独立 ， 不 受 打扰 即日 即 可 入住 。,9,,空间,36.00783556836665,4.588156,NN,11,nsubj,4.192413 4.719843 5.573102 0.9882128 4.023884 4.24467 0.726807 1.063136 4.588156 3.084549 4.045405 0.6238034 2.695591 4.994481 4.367551 6.094163 3.728022 3.968558 4.241282 0.9292497,3.4446439450000006,,8.793369323681816,,2,2,0,1,0.726807,2,2,2,2,20
non-code-switch,CMU,509, ,新装 的 窗子 和 中央 空调 ， 整 栋 楼 都 是 硬木 地板 。,13,,硬木,42.88264456652804,5.779892,NN,14,compound:nn,6.100998 1.990388 5.7235 2.302259 3.522219 5.515765 1.500031 4.421212 1.260753 1.337459 2.917979 1.239227 5.779892 1.730221 0.4196835,3.0507724333333335,,12.012245148550017,,2,1,0,0,1.239227,3,2,3,2,15
non-code-switch,CMU,513, ,房租 : 每 月 $495 全 包 。,4,,月,32.88193675789676,3.695545,NN,7,nsubj,6.258925 4.265259 4.021057 3.695545 10.51329 3.909417 4.892569 1.164418,4.840059999999999,,7.885110763504925,,1,3,0,0,4.021057,2,2,2,2,8
non-code-switch,CMU,524, ,价格 好 商量 ， 根据 需求 可 送 或者 低价 卖 部分 家居 ， 也 可 拎包 入住 。,10,,低价,45.752130962683374,4.965261,AD,11,advmod,5.177113 4.486372 4.039603 0.5925668 3.172858 3.624055 3.553995 4.653283 4.466999 4.965261 2.789452 3.898109 5.822164 1.375329 2.08557 1.817664 10.51329 5.243498 0.9292497,3.852970078947368,,9.815020571213797,,2,1,0,0,4.466999,2,2,2,2,19
non-code-switch,CMU,528, ,生活 交通 便利 ， 步行 :,1,,生活,33.985389918718454,4.215509,NN,2,compound:nn,4.215509 5.685733 1.605482 0.2455528 4.839603 4.331198,3.4871796333333336,,8.680040638374813,,2,1,0,,,1,2,1,1,6
non-code-switch,CMU,542, ,希望 房间 是 卧室 ， 价格 不 超过 650/mo ， 有 家具 最好 。,4,,卧室,40.2431744402093,5.566425,NN,1,ccomp,4.628299 5.314005 2.066665 5.566425 0.872935 4.408232 2.609561 1.584139 10.51329 1.197862 2.332879 5.540351 5.31161 1.801878,3.8391522142857144,,7.1602148846304,,2,3,0,0,2.066665,2,2,1,2,14
non-code-switch,CMU,547, ,要求 ： 希望 你 是 个 爱 干净 的 女生 。,7,,爱,36.87838681605734,2.875227,NN,8,nsubj,4.813935 2.389885 4.386343 2.496439 1.687195 1.514235 2.875227 3.373277 0.7994511 4.568612 0.8361432,2.703703845454545,,8.834191318202071,,1,1,0,0,1.514235,2,2,2,2,11
non-code-switch,CMU,649, ,厨房 和 浴室 还 有 天窗 。,6,,天窗,42.159373629282996,5.142676,NN,5,dobj,5.637844 1.306866 1.243623 3.862917 2.339693 5.142676 0.9700368,2.9290936857142857,,12.012245148550017,,2,1,0,0,2.339693,3,2,3,2,7
non-code-switch,CMU,672, ,我 的 房间 免费 送 全 套 宜家 家具 。,3,,房间,37.80790773343533,3.419492,NN,5,nsubj,3.527254 0.7929906 3.419492 5.087779 5.22547 4.348938 4.877915 6.23655 2.033956 1.201446,3.67517906,,7.021812561771281,,2,2,0,0,0.7929906,2,2,1,2,10
non-code-switch,CMU,673, ,三 室 一 厅 一 卫 的 公寓 。,6,,卫,38.08337498505235,5.059817,NN,8,nmod:assmod,2.927257 3.862738 3.013625 0.2688453 1.698437 5.059817 1.635417 4.186791 0.9079973,2.617880511111111,,9.373187818934758,,1,2,0,0,1.698437,2,2,2,2,9
non-code-switch,CMU,683, ,每 层 楼 各 有 一 个 卫生间 ， 二 楼 有 一 个 厨房 和 一 个 客厅 。,3,,楼,36.802843345910816,3.828978,NN,5,nsubj,3.568012 4.721076 3.828978 3.395263 0.8859594 0.6812197 5.503237 4.93294 0.4988647 3.314518 1.291035 1.664433 1.306425 5.503237 4.850151 1.319731 2.60119 5.729619 6.088486 1.281693,3.1483033899999997,,7.284857329837677,,1,2,0,0,4.721076,1,2,1,2,20
non-code-switch,CMU,712, ,物 廉价 美 ， 走过 路过 不要 错过 ！,6,,路过,41.04677238119346,5.797643,NN,5,dobj,5.086936 4.820105 4.503816 1.456977 5.530567 5.797643 4.83186 2.889302 2.61668,4.170431777777778,,12.012245148550017,,2,1,0,0,5.530567,2,2,2,2,9
non-code-switch,CMU,713, ,二三 层 为 卧室 与 卫生间 ， 最 底层 为 地下室 。,4,,卧室,40.2431744402093,2.944075,NN,6,conj,7.042348 1.378077 1.239206 2.944075 3.082612 5.860864 0.8316928 3.326737 4.791909 2.103549 5.711732 0.9592402,3.2726701666666664,,7.1602148846304,,2,2,0,0,1.239206,2,2,2,2,12
