sent_type,university,sent_id,original_sentence,translation,word_id,first_cs_word_form,first_cs_word_translation,frequency_first_cs_word_trans,surprisal_first_cs_word_trans,pos_tag_first_cs_word_trans,governor_first_cs_word_trans,deprel_first_cs_word_trans,bilingual_corpus_frequency_first_cs_word,bilingual_corpus_frequency_first_cs_word_trans,length_first_cs_word_form,length_first_cs_word_trans,dependency_distance,if_it_is_root,if_previous_word_is_punctuation
code-switch,PSU,1613,大致 来说 我 目前 大概 是 打算 take a year leave ， 所以 也 在 找 能 接 我 租 的 人 ， 最好 也 是 访问 学者 这样 ， 毕竟 是 一 居室 ， 本来 也 适合 。,大致 来说 我 目前 大概 是 打算 休 一 年 假 ， 所以 也 在 找 能 接 我 租 的 人 ， 最好 也 是 访问 学者 这样 ， 毕竟 是 一 居室 ， 本来 也 适合 。,8,take,休,1.49E-17,3.730492,VV,7,ccomp,2.4277884667908884E-5,,4,1,1,0,0
code-switch,PSU,1625,下 周 available 的 时间 ： 周二 到 周五 ( 10 .,下 周 有 位置 的 时间 ： 周二 到 周五 ( 10 。,3,available,有,1.01E-14,3.047373,VE,6,dep,2.4277884667908884E-4,0.004060476210707761,9,1,3,0,0
code-switch,PSU,1626,可以 加 lease 。,可以 加 租金 。,3,lease,租金,2.34E-17,5.91029,NN,2,dobj,6.433639436995855E-4,9.104206750465832E-5,5,2,1,0,0
code-switch,PSU,1630,在 park 分校,在 公园 分校,2,park,公园,3.69E-17,3.805676,NN,3,compound:nn,4.612798086902688E-4,9.104206750465832E-5,4,2,1,0,0
code-switch,PSU,1632,因为 share 卫生间 问题 ， 限 男生 一 名 。,因为 公共 的 卫生间 问题 ， 限 男生 一 名 。,2,share,公共,2.73E-16,4.467173,JJ,5,amod,4.491408663563144E-4,4.248629816884055E-5,5,2,3,0,0
code-switch,PSU,1636,有 大量 free parking 。,有 大量 免费 停车位 。,3,free,免费,2.69E-17,3.961718,JJ,4,amod,1.3352836567349886E-4,4.4307139518933716E-4,4,2,1,0,0
code-switch,PSU,1639,没有 powered door lock ， 没有 powered window .,没有 动力 门锁 ， 没有 动力 窗户 。,2,powered,动力,1.32E-16,3.882291,NN,3,compound:nn,1.2138942333954442E-5,1.2138942333954442E-5,7,2,1,0,0
code-switch,PSU,1640,family plan 缺 人 的 可以 加 我 哈 ！,家庭 套餐 缺 人 的 可以 加 我 哈 ！,1,family,家庭,4.37E-16,4.455366,NN,2,compound:nn,9.711153867163554E-5,5.462524050279499E-5,6,2,1,0,0
code-switch,PSU,1644,放在 toilet 洗 衣服 很 方便 。,放在 厕所 洗衣 服 很 方便 。,2,toilet,厕所,2.65E-18,3.786955,NN,3,compound:nn,1.8208413500931665E-5,6.676418283674943E-5,6,2,1,0,0
code-switch,PSU,1645,请 问 有 同学 认识 打 网球 的 同学 有 兴趣 做 tennis 网球 陪练 老师 ， 教 儿童 学员 if you are interested ， please contact em@139,请 问 有 同学 认识 打 网球 的 同学 有 兴趣 做 网球 网球 陪练 老师 ， 教 儿童 学员 如果 你 感 兴趣 ， 请 联系 em@139,13,tennis,网球,1.23E-18,4.996644,NN,15,compound:nn,2.4277884667908884E-5,4.248629816884055E-5,6,2,2,0,0
code-switch,PSU,1646,只 知道 韩国 留学生 有组织 tennis club ， 听说 也 有 中国 的 ， 有 人 知道 活动 时间 或者 联系 方式 吗 。,只 知道 韩国 留学生 有组织 网球 俱乐部 ， 听说 也 有 中国 的 ， 有 人 知道 活动 时间 或者 联系 方式 吗 。,6,tennis,网球,1.23E-18,4.516351,NN,7,compound:nn,2.4277884667908884E-5,4.248629816884055E-5,6,2,1,0,0
code-switch,PSU,1647,seek tennis 网球 陪练 老师 ， 教 儿童 学员 if you are interested ， please contact em@139,寻找 网球 网球 陪练 老师 ， 教 儿童 学员 如果 你 感 兴趣 ， 请 联系 em@139,1,seek,寻找,1.10E-16,4.938874,VV,0,root,6.069471166977221E-6,6.069471166977221E-6,4,2,0,1,0
code-switch,PSU,1648,tennis 网球 陪练 老师 ， 教 儿童 学员 if you are interested ， please email em@142,网球 网球 陪练 老师 ， 教 儿童 学员 如果 你 感 兴趣 ， 请 邮件 em@142,1,tennis,网球,1.23E-18,4.979303,NN,3,compound:nn,2.4277884667908884E-5,4.248629816884055E-5,6,2,2,0,0
code-switch,PSU,1651,preferred 通讯 方式 是 em@144,偏爱 通讯 方式 是 em@144,1,preferred,偏爱,3.23E-18,5.611223,NN,3,compound:nn,4.855576933581777E-5,,9,2,2,0,0
code-switch,PSU,1656,我 有 一 个 非常 nice 的 美国 朋友 ， 是 专门 教 英语 的 私人 教师 。,我 有 一 个 非常 好 的 美国 朋友 ， 是 专门 教 英语 的 私人 教师 。,6,nice,好,1.73E-15,1.351109,JJ,9,amod,4.1272403935445107E-4,0.001128921637057763,4,1,3,0,0
code-switch,PSU,1657,代 她 发 一下 信息 ： would you like to improve your english ?,代 她 发 一下 信息 ： 你 想 提高 你 的 英语 吗 ？ ?,7,would,你,1.63E-15,3.617099,PN,8,nsubj,6.069471166977221E-6,8.922122615456515E-4,5,1,1,0,1
code-switch,PSU,1662,附近 比较 好 的 dealer 在 你 可以 google 一下 ： blue knob ， 村里 local 的 dealer 不如 他们 家 （ 个人 感觉 ）,附近 比较 好 的 零售商 在 你 可以 谷歌 一下 ： 蓝色 旋钮 ， 村里 当地 的 零售商 不如 他们 家 （ 个人 感觉 ）,5,dealer,零售商,1.87E-20,5.233401,NN,8,nsubj,9.104206750465832E-5,,6,3,3,0,0
code-switch,PSU,1664,可以 啊 ， 联系 我 ， 可以 email 我,可以 啊 ， 联系 我 ， 可以 电子 邮件 我,8,email,电子,2.54E-16,4.095601,NN,9,compound:nn,4.855576933581777E-4,3.641682700186333E-5,5,2,1,0,0
code-switch,PSU,1667,我们 是 一 对 couple ， 方便 出租 吗 ？,我们 是 一 对 情侣 ， 方便 出租 吗 ？,5,couple,情侣,1.23E-18,3.608845,NN,10,dep,6.676418283674943E-5,1.8208413500931665E-5,6,2,5,0,0
code-switch,PSU,1668,有些 调整 ， 出租 main bedroom,有些 调整 ， 出租 主 卧室,5,main,主,5.09E-16,4.609099,JJ,6,amod,1.8208413500931665E-5,1.0925048100558999E-4,4,1,1,0,0
code-switch,PSU,1673,求 ride for five,求 五 个 人 的 车,2,ride,五,1.75E-15,3.510118,CD,4,nummod,5.098355780260866E-4,1.153199521725672E-4,4,1,2,0,0
code-switch,PSU,1676,me too ， 也 有 人 给 我 发 网址 。,我 也 是 ， 也 有 人 给 我 发 网址 。,3,me,是,1.98E-14,1.11764,VC,0,root,2.4277884667908884E-5,0.0036113353443514465,2,1,0,1,0
code-switch,PSU,1678,你 看 过 有 多少 比例 是 excellent 吗 ？,你 看 过 有 多少 比例 是 优秀 吗 ？,8,excellent,优秀,1.63E-16,4.617417,VA,4,conj,1.2138942333954442E-5,6.069471166977221E-6,9,2,4,0,0
code-switch,PSU,1680,现 at&t family plan 空余 两 条 线 。,现 at&t 家庭 套餐 空余 两 条 线 。,3,family,家庭,4.37E-16,3.960525,NN,5,compound:nn,9.711153867163554E-5,5.462524050279499E-5,6,2,2,0,0
code-switch,PSU,1682,黑色 椅子 ( brand new ) : $ 56 .,黑色 椅子 ( 崭新 的 ) : $ 56 。,4,brand,崭新,2.55E-17,5.715359,JJ,6,amod,6.069471166977221E-6,1.8208413500931665E-5,5,2,2,0,1
code-switch,PSU,1685,一般 一 个 月 需 多少 money ？,一般 一 个 月 需 多少 钱 ？,7,money,钱,1.84E-16,1.592732,NN,5,dobj,1.8208413500931665E-5,3.641682700186333E-5,5,1,2,0,0
code-switch,PSU,1686,可以 询问 下 applied linguistics 的 老师 和 同学 ， 留心 广告,可以 询问 下 应用 语言学 的 老师 和 同学 ， 留心 广告,4,applied,应用,3.32E-16,4.293479,NN,5,compound:nn,6.069471166977221E-6,1.8208413500931665E-5,7,2,1,0,0
code-switch,PSU,1688,四 层 小 书 架 small bookcase$83 .,四 层 小 书架 小 bookcase$83 。,4,small,书架,2.10E-18,6.686026,NN,5,nsubj,6.069471166977221E-6,3.0347355834886106E-5,5,2,1,0,0
code-switch,PSU,1690,不管 哪种 都 需 去 office 申请 和 签 lease 。,不管 哪种 都 需 去 办事处 申请 和 签 租金 。,6,office,办事处,6.96E-20,5.019498,NN,5,dobj,2.0636201967722553E-4,,6,3,1,0,0
code-switch,PSU,1691,房间 还 是 available 的,房间 还是 有 位置 的,2,available,还是,6.76E-16,4.695585,AD,3,advmod,2.4277884667908884E-4,9.711153867163554E-5,9,2,1,0,0
code-switch,PSU,1694,客服 很 nice ， 丢 单 必 补 ， 从不 赖账 ；,客服 很 好 ， 丢 单 必 补 ， 从不 赖账 ；,3,nice,好,1.73E-15,3.559633,VA,0,root,4.1272403935445107E-4,0.001128921637057763,4,1,0,1,0
code-switch,PSU,1698,因为 是 resident house ， 房子 周边 非常 安静 。,因为 是 居民 住宅 ， 房子 周边 非常 安静 。,3,resident,居民,2.91E-16,4.581965,NN,4,compound:nn,6.069471166977221E-6,3.641682700186333E-5,8,2,1,0,0
code-switch,PSU,1702,是 在 学校 可以 办理 还是 需要 去 某 一些 office ， 可以 网上 办理 吗 ？,是 在 学校 可以 办理 还是 需要 去 某 一些 办事处 ， 可以 网上 办理 吗 ？,11,office,办事处,6.96E-20,5.513984,NN,8,dobj,2.0636201967722553E-4,,6,3,3,0,0
code-switch,PSU,1714,同时 也 欢迎 拿 gre 备考 资料 来 交换 。,同时 也 欢迎 拿 美国 研究生 入学 考试 备考 资料 来 交换 。,5,gre,美国,1.11E-15,3.823509,NR,8,compound:nn,1.8208413500931665E-5,1.2138942333954442E-4,3,2,3,0,0
code-switch,PSU,1718,物业 非常 nice ， 维修 非常 及时 。,物业 非常 好 ， 维修 非常 及时 。,3,nice,好,1.73E-15,1.782907,VA,0,root,4.1272403935445107E-4,0.001128921637057763,4,1,0,1,0
code-switch,PSU,1722,本人 有 king size 床 和 twin 床 各 一 套 ， 需要 可以 联系 我 ， em@160,本人 有 特大 号 床 和 小号 床 各 一 套 ， 需要 可以 联系 我 ， em@160,3,king,特大,9.79E-18,4.864564,JJ,4,amod,9.104206750465832E-5,6.069471166977221E-6,4,2,1,0,0
code-switch,PSU,1723,另外 ， 本人 作息 规律 ， 不 会 开 party ， 无 不良 嗜好 ， 人 非常 好 相处,另外 ， 本人 作息 规律 ， 不 会 开 派对 ， 无不良 嗜好 ， 人 非常 好 相处,10,party,派对,1.73E-18,3.070822,NN,9,dobj,2.7919567368095216E-4,6.069471166977221E-6,5,2,1,0,0
code-switch,PSU,1727,虽然 是 mini washer ， 但是 日常 衣物 洗 起来 都 毫 无 压力 。,虽然 是 迷你 洗衣机 ， 但是 日常 衣物 洗 起来 都 毫 无 压力 。,3,mini,迷你,2.03E-19,4.912446,JJ,4,amod,2.4277884667908884E-5,,4,2,1,0,0
code-switch,PSU,1728,标题 加 tag,标题 加 标签,3,tag,标签,6.13E-18,5.510527,NN,2,dobj,1.8208413500931665E-5,6.069471166977221E-6,3,2,1,0,0
code-switch,PSU,1732,必需 要 能 工作 later night 和 大部分 橄榄球 周末 。,必需 要 能 工作 下半夜 和 大部分 橄榄球 周末 。,5,later,下半夜,1.51E-20,8.638811,NN,9,conj,6.069471166977221E-6,,5,3,4,0,0
code-switch,PSU,1733,可以 联系 几 个 人 一起 住 hotel 。,可以 联系 几 个 人 一起 住 旅店 。,8,hotel,旅店,2.04E-18,4.527647,NN,7,dobj,6.069471166977221E-6,,5,2,1,0,0
code-switch,PSU,1734,最好 是 couple ， 稳定 一点 的 那 种 。,最好 是 情侣 ， 稳定 一点 的 那 种 。,3,couple,情侣,1.23E-18,4.727805,NN,0,root,6.676418283674943E-5,1.8208413500931665E-5,6,2,0,1,0
code-switch,PSU,1735,我 想 加入 family plan,我 想 加入 家庭 套餐,4,family,家庭,4.37E-16,5.365424,NN,5,compound:nn,9.711153867163554E-5,5.462524050279499E-5,6,2,1,0,0
code-switch,PSU,1738,还 有 一 间 available,还有 一 间 有 位置,1,available,还有,2.17E-19,3.674056,AD,4,nsubj,2.4277884667908884E-4,1.9422307734327107E-4,9,2,3,0,0
code-switch,PSU,1740,hello 我 回复 了 你 邮件 ， 不 知道 你 有 没 有 查收 到 ？,你 好 我 回复 了 你 邮件 ， 不 知道 你 有 没 有 查收到 ？,2,hello,好,1.73E-15,3.577481,VA,4,dep,1.0318100983861277E-4,0.001128921637057763,5,1,2,0,0
code-switch,PSU,1741,大家 好 ， 我 是 今年 新生 graduate student ， 想 找 有 family plan 缺 人 的 同学 一 起 加入 ， 有意 的 请 联系 ： sunny em@162,大家 好 ， 我 是 今年 新生 研究生 ， 想 找 有 家庭 套餐 缺 人 的 同学 一 起 加入 ， 有意 的 请 联系 ： sunny em@162,8,graduate,研究生,7.26E-17,5.048563,NN,2,conj,3.641682700186333E-5,7.283365400372666E-5,8,3,6,0,0
code-switch,PSU,1753,选择 standard shipping 即 可 免 运费 。,选择 标准 运输 即 可 免 运费 。,2,standard,标准,6.70E-16,3.136307,NN,3,compound:nn,1.8208413500931665E-5,1.2138942333954442E-5,8,2,1,0,0
code-switch,PSU,1760,还有 一 个 spring box 。,还有 一 个 弹簧 箱 。,4,spring,弹簧,3.46E-19,4.524281,NN,5,compound:nn,3.0347355834886106E-5,6.069471166977221E-6,6,2,1,0,0
code-switch,PSU,1764,hello 美女 。,你 好 美女 。,1,hello,你,1.63E-15,3.991114,PN,2,nsubj,1.0318100983861277E-4,8.922122615456515E-4,5,1,1,0,0
code-switch,PSU,1765,tag 过度 依赖 用户 的 自觉 ， 也 容易 重复 和 混乱 。,标签 过度 依赖 用户 的 自觉 ， 也 容易 重复 和 混乱 。,1,tag,标签,6.13E-18,5.361638,NN,3,nsubj,1.8208413500931665E-5,6.069471166977221E-6,3,2,2,0,0
code-switch,PSU,1769,hello ， 能 发 图片 看看 嘛 ？,你 好 ， 能 发 图片 看看 嘛 ？,1,hello,你,1.63E-15,3.991114,PN,2,nsubj,1.0318100983861277E-4,8.922122615456515E-4,5,1,1,0,0
code-switch,PSU,1770,这 份 协议 里 不仅 包括 了 折扣 ， 还 包括 了 fee waiver ， 其中 包括 万 恶 的 激活 费 。,这 份 协议 里 不仅 包括 了 折扣 ， 还 包括 了 减免 费用 ， 其中 包括 万 恶 的 激活 费 。,13,fee,减免,2.76E-17,5.750447,NN,14,compound:nn,6.676418283674943E-5,,3,2,1,0,0
code-switch,PSU,1771,楼 主 : in august we created this plan ;,楼主 : 在 八月 我们 制定 了 这个 计划 ;,1,in,楼主,2.12E-20,6.527233,NN,6,dep,1.153199521725672E-4,5.462524050279499E-5,2,2,5,0,0
code-switch,PSU,1772,and then we heard about the premier plan ， and joined it 楼 主 : so ， could the activation fee be waived ?,然后 我们 听说 了 首席 计划 ， 并 加入 了 它 楼主 : 所以 ， 是否 可以 免除 启动 费 ?,1,and,然后,3.28E-16,3.924634,AD,3,advmod,1.0318100983861277E-4,9.711153867163554E-5,3,2,2,0,0
code-switch,PSU,1774,楼 主 : yep !,楼主 : 对的 !,1,yep,楼主,2.12E-20,6.527233,NN,4,dep,6.069471166977221E-6,5.462524050279499E-5,3,2,3,0,0
code-switch,PSU,1775,只要 holder 是 employee 就 可以 ， 大家 可以 考虑 抱 大腿,只要 所有 人 是 员工 就 可以 ， 大家 可以 考虑 抱 大腿,2,holder,所有,6.50E-16,3.303072,DT,3,det,2.4277884667908884E-5,2.7312620251397494E-4,6,2,1,0,0
code-switch,PSU,1779,建议 先 考 permit ， 反正 只要 笔试 。,建议 先 考 许可证 ， 反正 只要 笔试 。,4,permit,许可证,3.17E-20,5.644895,NN,3,dobj,1.0925048100558999E-4,,6,3,1,0,0
code-switch,PSU,1789,可以 的 ~ 租车 的 时候 记得 带 着 passport 就好,可以 的 ~ 租车 的 时候 记得 带着 护照 就好,8,passport,带着,1.71E-20,5.249633,P,9,case,6.069471166977221E-6,6.069471166977221E-6,8,2,1,0,0
code-switch,PSU,1792,at&t 的 plan 还是 很 划算 的,at&t 的 计划 还是 很 划算 的,3,plan,计划,1.18E-15,3.064143,NN,6,nsubj,2.4277884667908884E-4,2.4277884667908884E-5,4,2,3,0,0
code-switch,PSU,1793,prefer 短信 。,比较 喜欢 短信 。,1,prefer,比较,8.65E-16,4.141838,AD,2,advmod,7.283365400372666E-5,2.1243149084420275E-4,6,2,1,0,0
code-switch,PSU,1795,适合 size 娇小 的 女生 。,适合 大小 娇小 的 女生 。,2,size,大小,1.16E-16,3.665061,NN,3,compound:nn,7.829617805400615E-4,3.641682700186333E-5,4,2,1,0,0
code-switch,PSU,1796,可以 deliver 。,可以 发出 。,2,deliver,发出,1.61E-16,3.724456,VV,0,root,1.2138942333954442E-5,1.2138942333954442E-5,7,2,0,1,0
code-switch,PSU,1798,床 是 什么 size ?,床 是 什么 大小 ?,4,size,大小,1.16E-16,5.007592,NN,0,root,7.829617805400615E-4,3.641682700186333E-5,4,2,0,1,0
code-switch,PSU,1802,可以 给 新 老生 提供 chase 的 信用卡 referral .,可以 给 新 老生 提供 美国 大通 银行 的 信用卡 引荐 信 。,11,referral,引荐,3.33E-19,6.251046,NN,12,compound:nn,6.069471166977221E-6,,8,2,1,0,0
code-switch,PSU,1803,你 这样 只 想 着 自己 的 好处 不 给 别人 分 ， 用 你 链接 的 跟 直接 申请 一样 ， 那 谁 会 去 找 你 refer 啊 ？,你 这样 只 想 着 自己 的 好处 不 给 别人 分 ， 用 你 链接 的 跟 直接 申请 一样 ， 那 谁 会 去 找 你 参照 啊 ？,29,refer,参照,4.11E-17,6.01267,VV,27,conj,1.2138942333954442E-5,6.069471166977221E-6,5,2,2,0,0
code-switch,PSU,1804,本人 在 读 phd ， 女生 。,本人 在 读 研究生 ， 女生 。,4,phd,研究生,7.26E-17,2.236027,NN,3,dobj,2.9740408718188386E-4,7.283365400372666E-5,3,3,1,0,0
code-switch,PSU,1805,包括 所有 utility 。,包括 所有 设施 。,3,utility,设施,2.41E-16,3.213737,NN,1,dobj,3.2168197184979274E-4,9.711153867163554E-5,7,2,2,0,0
code-switch,PSU,1809,moving sale 继续 ， 除 新鲜 蔬菜 外 所有 商品 有 额外 10% off 的 折扣 ， 并且 可 与 其它 折扣 叠加 。,搬家 销售 继续 ， 除 新鲜 蔬菜 外 所有 商品 有 额外 10% 减价 的 折扣 ， 并且 可 与 其它 折扣 叠加 。,1,moving,搬家,2.84E-18,6.527233,VV,0,root,5.462524050279499E-5,5.462524050279499E-5,6,2,0,1,0
code-switch,PSU,1811,多少 mile 啊 ？,多少 英里 啊 ？,2,mile,英里,6.65E-18,4.123935,M,1,mark:clf,2.4277884667908884E-5,,4,2,1,0,0
code-switch,PSU,1813,想 租车 自己 开 过去 ， 看看 有 没 有 人 一起 走 share 一下 。,想 租车 自己 开 过去 ， 看看 有 没 有 人 一起 走 公共 的 一下 。,14,share,公共,2.73E-16,4.856954,JJ,13,dobj,4.491408663563144E-4,4.248629816884055E-5,5,2,1,0,0
code-switch,PSU,1816,近期 可以 尝试 一下 在 google 中 以 ［ 关键 字 site : bbs .,近期 可以 尝试 一下 在 谷歌 中 以 ［ 关键 字 网站 : bbs 。,12,site,网站,3.51E-17,4.584168,NN,14,dep,6.069471166977221E-6,6.069471166977221E-5,4,2,2,0,0
code-switch,PSU,1817,在 学校 gym,在 学校 健身房,3,gym,健身房,5.44E-19,6.876338,NN,0,root,4.248629816884055E-5,8.49725963376811E-5,3,3,0,1,0
code-switch,PSU,1818,不可以 ， 要 签 一 年 的 lease,不可以 ， 要 签 一 年 的 租金,8,lease,租金,2.34E-17,4.209389,NN,4,dobj,6.433639436995855E-4,9.104206750465832E-5,5,2,4,0,0
code-switch,PSU,1821,有 没 有 box 呢 ？,有 没 有 箱子 呢 ？,4,box,箱子,2.36E-18,6.056702,NN,1,dobj,9.104206750465832E-5,2.4277884667908884E-5,3,2,3,0,0
code-switch,PSU,1826,物品 的 availability 以 google drive 为准 ， 欢迎 询问 。,物品 的 可用性 以 谷歌 云 盘 为准 ， 欢迎 询问 。,3,availability,可用性,1.24E-18,5.037021,NN,8,nsubj,6.069471166977221E-6,,12,3,5,0,0
code-switch,PSU,1829,我 没有 多少 要求 ， 地点 远近 皆 可 ， 男女 无所谓 ， 喜欢 安静 一 点 的 环境 ， 但是 绝对 no smoking 。,我 没有 多少 要求 ， 地点 远近 皆 可 ， 男女 无所谓 ， 喜欢 安静 一 点 的 环境 ， 但是 绝对 禁止 吸烟 。,23,no,禁止,9.11E-17,2.793817,VV,4,conj,6.676418283674943E-5,6.069471166977221E-6,2,2,19,0,0
code-switch,PSU,1835,最后 房间 的 cleaning fee 不 用 担心 ！,最后 房间 的 清理 费用 不用 担心 ！,4,cleaning,清理,5.22E-17,4.992573,NN,5,compound:nn,6.069471166977221E-6,1.8208413500931665E-5,8,2,1,0,0
code-switch,PSU,1836,prefer 女生 ， couple 也 可以,比较 喜欢 女生 ， 情侣 也 可以,1,prefer,比较,8.65E-16,4.141838,AD,2,advmod,7.283365400372666E-5,2.1243149084420275E-4,6,2,1,0,0
code-switch,PSU,1838,最后 我 写信 问 的 结果 也 是 ‘ due to business decision ’ 这样 的 空话 。,最后 我 写信 问 的 结果 也 是 ‘ 由于 业务 决策 ’ 这样 的 空话 。,10,due,由于,1.42E-15,3.272323,P,11,case,6.069471166977221E-6,7.890312517070388E-5,3,2,1,0,1
code-switch,PSU,1839,在线 的 live chat 基本 可以 解决 我 的 所有 问题,在线 的 在线 对话 基本 可以 解决 我 的 所有 问题,4,live,对话,8.08E-17,3.844659,NN,7,nsubj,6.069471166977221E-6,6.069471166977221E-6,4,2,3,0,0
code-switch,PSU,1840,貌似 如果 花 功夫 去 argue 是 可以 最后 给 你 寄 支票 的 ， 但是 会 拖 很 久 。,貌似 如果 花 功夫 去 争论 是 可以 最后 给 你 寄 支票 的 ， 但是 会 拖 很久 。,6,argue,争论,6.24E-17,5.207024,NN,5,dobj,1.2138942333954442E-5,,5,2,1,0,0
code-switch,PSU,1843,house 送 两 个 免费 车位 ， lease 从 7 .,房子 送 两 个 免费 车位 ， 租金 从 7 。,1,house,房子,5.70E-17,5.512905,NN,2,nsubj,0.0012381721180633532,8.375870210428566E-4,5,2,1,0,0
code-switch,PSU,1844,帮 朋友 出租 ： 有 两 个 bedroom 两 个 全 bathroom 的 公寓 ， 位置 好 .,帮 朋友 出租 ： 有 两 个 卧室 两 个 全 卧室 的 公寓 ， 位置 好 。,8,bedroom,卧室,3.33E-18,4.601481,NN,14,compound:nn,3.034735583488611E-4,7.768923093730843E-4,7,2,6,0,0
code-switch,PSU,1845,一般来说 有 ， 不过 也 有的 supplemental 出现 衣柜 不够 只 能 在 宿舍 里 多 摆 几 个 衣架 来 代替 的 情况,一般来说 有 ， 不过 也 有的 补充 出现 衣柜 不够 只 能 在 宿舍 里 多 摆 几 个 衣架 来 代替 的 情况,7,supplemental,补充,1.47E-16,5.315289,NN,8,dobj,6.069471166977221E-6,3.641682700186333E-5,12,2,1,0,0
